First,First_Type_1,First_Type_2,First_HP,First_Attack,First_Defense,First_Sp_Atk,First_Sp_Def,First_Speed,First_Legendary,Second,Second_Type_1,Second_Type_2,Second_HP,Second_Attack,Second_Defense,Second_Sp_Atk,Second_Sp_Def,Second_Speed,Second_Legendary
157,14.0,5.0,90,85,100,95,125,85,1.0,719,0.0,12.0,56,61,65,48,45,38,0.0
527,14.0,12.0,68,125,65,65,115,80,1.0,114,10.0,16.0,60,80,110,50,80,45,0.0
178,17.0,3.0,60,30,30,36,56,50,0.0,721,6.0,13.0,88,107,122,74,75,64,0.0
357,2.0,4.0,60,25,35,70,80,60,0.0,497,17.0,7.0,40,70,40,35,40,60,0.0
632,11.0,12.0,40,65,40,80,40,65,0.0,424,9.0,10.0,100,150,140,100,90,90,0.0
542,14.0,6.0,90,120,100,150,120,100,1.0,793,,,126,131,95,131,98,99,
200,9.0,12.0,100,50,80,60,80,50,0.0,232,17.0,16.0,80,125,75,40,95,85,0.0
654,8.0,6.0,55,40,50,65,85,40,0.0,43,12.0,4.0,38,41,40,50,65,65,0.0
690,3.0,7.0,100,123,75,57,75,80,1.0,354,9.0,1.0,70,100,70,105,75,40,0.0
441,9.0,14.0,84,86,88,111,101,60,0.0,403,16.0,15.0,55,104,105,94,75,52,0.0
177,17.0,3.0,85,76,64,45,55,90,0.0,396,17.0,12.0,50,50,50,50,50,50,0.0
563,17.0,12.0,95,100,85,108,70,70,0.0,617,13.0,12.0,105,30,105,140,105,55,0.0
643,0.0,3.0,75,87,63,87,63,98,0.0,176,13.0,7.0,35,46,34,35,45,20,0.0
268,6.0,12.0,100,134,110,95,100,61,0.0,709,6.0,15.0,89,125,90,115,80,101,0.0
741,4.0,12.0,66,65,48,62,57,52,0.0,428,17.0,12.0,100,100,100,100,100,100,0.0
247,5.0,12.0,45,60,30,80,50,65,0.0,533,8.0,2.0,50,65,107,105,107,86,1.0
799,,,80,160,60,170,130,80,,109,5.0,12.0,40,30,50,55,55,100,0.0
330,3.0,12.0,50,105,125,55,95,50,0.0,749,17.0,12.0,45,80,100,35,37,28,0.0
173,0.0,7.0,50,65,64,44,48,43,0.0,463,8.0,7.0,30,30,42,30,42,70,0.0
264,9.0,12.0,115,115,85,90,75,100,0.0,481,2.0,10.0,71,82,64,64,59,112,0.0
685,16.0,5.0,89,124,80,55,80,55,1.0,798,,,80,110,60,150,130,70,
171,12.0,7.0,58,64,58,80,65,80,0.0,108,10.0,12.0,55,130,115,50,50,75,0.0
799,,,80,160,60,170,130,80,,227,12.0,12.0,90,120,75,60,60,45,0.0
38,13.0,10.0,46,57,40,40,40,50,0.0,48,9.0,14.0,75,80,70,65,75,90,0.0
607,1.0,5.0,40,27,60,37,50,66,0.0,242,10.0,12.0,35,65,35,65,35,65,0.0
678,6.0,12.0,50,40,85,40,65,25,0.0,633,12.0,9.0,60,105,60,120,60,105,0.0
286,17.0,9.0,70,90,70,60,60,70,0.0,759,15.0,4.0,42,52,67,39,56,50,0.0
595,9.0,4.0,105,140,95,55,65,45,0.0,372,17.0,12.0,50,48,43,46,41,60,0.0
518,8.0,12.0,75,123,67,95,85,95,0.0,466,12.0,5.0,55,65,35,60,30,85,0.0
522,3.0,18.0,65,110,130,60,65,95,0.0,690,3.0,7.0,100,123,75,57,75,80,1.0
492,13.0,5.0,58,70,45,40,45,42,0.0,521,3.0,6.0,86,76,86,116,56,95,0.0
252,12.0,12.0,90,120,120,60,60,50,0.0,682,1.0,2.0,65,125,60,95,60,105,0.0
549,17.0,12.0,100,100,100,100,100,100,0.0,313,12.0,4.0,80,80,80,55,55,90,0.0
731,14.0,12.0,62,73,55,56,52,84,0.0,762,2.0,12.0,65,75,90,97,123,44,0.0
777,4.0,12.0,90,100,70,110,150,80,1.0,124,17.0,12.0,105,95,80,40,80,90,0.0
413,10.0,12.0,80,135,130,95,90,70,1.0,305,12.0,12.0,38,35,35,65,55,50,0.0
567,12.0,7.0,65,80,65,35,65,60,0.0,505,9.0,12.0,83,106,65,86,65,85,0.0
497,17.0,7.0,40,70,40,35,40,60,0.0,741,4.0,12.0,66,65,48,62,57,52,0.0
217,16.0,10.0,48,72,48,72,48,48,0.0,411,17.0,12.0,40,55,80,35,60,30,1.0
473,16.0,15.0,90,50,34,60,44,70,0.0,631,11.0,12.0,80,95,82,60,82,75,0.0
9,6.0,7.0,78,104,78,159,115,100,0.0,541,12.0,12.0,100,120,120,150,100,90,1.0
218,4.0,12.0,190,33,58,33,58,33,0.0,18,0.0,14.0,45,25,50,25,25,35,0.0
242,10.0,12.0,35,65,35,65,35,65,0.0,155,2.0,7.0,80,135,85,70,95,150,0.0
94,8.0,14.0,65,45,55,45,70,45,0.0,718,0.0,12.0,71,120,95,120,95,99,0.0
432,12.0,7.0,50,95,90,95,90,180,0.0,186,3.0,12.0,125,58,58,76,76,67,0.0
713,12.0,12.0,125,120,90,170,100,95,0.0,707,6.0,12.0,100,120,100,150,120,90,0.0
783,14.0,1.0,54,66,70,44,55,46,1.0,396,17.0,12.0,50,50,50,50,50,50,0.0
290,9.0,1.0,50,35,55,25,25,15,0.0,171,12.0,7.0,58,64,58,80,65,80,0.0
272,17.0,12.0,100,100,100,100,100,100,0.0,335,9.0,14.0,30,40,55,40,55,60,0.0
70,5.0,12.0,40,35,30,120,70,105,0.0,88,17.0,12.0,95,75,180,130,80,30,0.0
242,10.0,12.0,35,65,35,65,35,65,0.0,372,17.0,12.0,50,48,43,46,41,60,0.0
53,10.0,12.0,60,95,80,60,80,30,0.0,215,10.0,7.0,95,75,80,100,110,30,0.0
613,17.0,16.0,60,82,45,45,45,74,0.0,654,8.0,6.0,55,40,50,65,85,40,0.0
312,5.0,12.0,60,60,60,35,35,30,0.0,731,14.0,12.0,62,73,55,56,52,84,0.0
723,4.0,12.0,59,59,58,90,70,73,0.0,673,12.0,12.0,66,117,70,40,50,67,0.0
11,17.0,12.0,59,63,80,65,80,58,0.0,770,8.0,9.0,123,77,72,99,92,58,0.0
415,2.0,7.0,80,100,200,50,100,50,1.0,446,15.0,17.0,79,85,60,55,60,71,0.0
743,1.0,15.0,67,82,62,46,48,43,0.0,660,11.0,12.0,74,94,131,54,116,20,0.0
8,6.0,2.0,78,130,111,130,85,100,0.0,202,17.0,10.0,90,75,75,90,100,70,0.0
663,0.0,12.0,60,100,115,70,85,90,0.0,228,6.0,12.0,65,95,75,55,55,85,0.0
677,1.0,7.0,70,50,30,95,135,105,0.0,721,6.0,13.0,88,107,122,74,75,64,0.0
145,15.0,18.0,55,55,50,45,65,55,0.0,554,12.0,12.0,100,100,100,100,100,100,0.0
42,6.0,12.0,95,70,73,95,90,60,0.0,531,6.0,17.0,70,80,70,80,70,110,1.0
501,1.0,11.0,108,112,118,68,72,47,0.0,703,0.0,17.0,79,115,70,125,80,111,0.0
94,8.0,14.0,65,45,55,45,70,45,0.0,473,16.0,15.0,90,50,34,60,44,70,0.0
417,16.0,15.0,80,75,150,75,150,50,1.0,143,15.0,18.0,130,85,80,85,95,60,0.0
503,12.0,12.0,70,90,110,60,75,95,0.0,349,12.0,12.0,70,120,40,95,40,95,0.0
35,13.0,10.0,55,47,52,40,40,41,0.0,319,16.0,4.0,84,71,43,71,43,48,0.0
172,12.0,7.0,78,84,78,109,85,100,0.0,464,12.0,12.0,70,80,102,80,102,40,0.0
24,12.0,12.0,83,80,80,135,80,121,0.0,432,12.0,7.0,50,95,90,95,90,180,0.0
449,0.0,10.0,45,65,34,40,34,45,0.0,324,16.0,12.0,30,45,135,45,90,30,0.0
487,5.0,17.0,50,80,95,10,45,10,0.0,110,5.0,12.0,60,50,70,80,80,140,0.0
591,0.0,14.0,103,60,86,60,86,50,0.0,170,12.0,12.0,39,52,43,60,50,65,0.0
438,3.0,12.0,76,104,71,104,71,108,0.0,245,12.0,12.0,65,40,70,80,140,70,0.0
745,15.0,18.0,75,80,60,65,90,102,0.0,39,4.0,12.0,61,72,57,55,55,65,0.0
111,12.0,12.0,60,40,80,60,45,40,0.0,283,0.0,12.0,100,110,90,85,90,60,0.0
181,12.0,4.0,55,35,50,55,110,85,0.0,71,5.0,12.0,55,50,45,135,95,120,0.0
753,15.0,2.0,78,52,60,63,65,23,0.0,472,13.0,1.0,75,100,66,60,66,115,0.0
512,10.0,7.0,90,132,105,132,105,30,0.0,54,10.0,12.0,60,55,50,40,55,45,0.0
64,17.0,5.0,55,70,45,70,50,60,0.0,180,4.0,12.0,40,20,30,40,80,55,0.0
790,,,95,117,184,44,46,28,,267,9.0,2.0,70,84,70,65,70,51,0.0
199,9.0,12.0,70,20,50,20,50,40,0.0,143,15.0,18.0,130,85,80,85,95,60,0.0
540,9.0,7.0,75,125,70,125,70,115,1.0,95,8.0,14.0,90,70,80,70,95,70,0.0
373,17.0,12.0,110,78,73,76,71,60,0.0,559,9.0,12.0,90,93,55,70,55,55,0.0
124,17.0,12.0,105,95,80,40,80,90,0.0,389,11.0,18.0,20,40,90,30,90,25,0.0
390,11.0,18.0,40,70,130,60,130,25,0.0,795,,,108,100,121,81,95,95,
544,9.0,12.0,110,160,110,80,110,100,0.0,793,,,126,131,95,131,98,99,
698,2.0,11.0,55,85,55,50,55,60,1.0,760,2.0,12.0,72,105,115,54,86,68,0.0
578,12.0,12.0,116,55,85,107,95,29,0.0,345,6.0,10.0,50,60,45,100,80,65,0.0
448,0.0,9.0,77,85,51,55,51,65,0.0,690,3.0,7.0,100,123,75,57,75,80,1.0
317,1.0,8.0,1,90,45,30,30,40,0.0,769,8.0,9.0,77,59,50,67,63,46,0.0
626,14.0,12.0,54,78,103,53,45,22,0.0,438,3.0,12.0,76,104,71,104,71,108,0.0
395,17.0,16.0,95,23,48,23,48,23,0.0,408,2.0,15.0,65,95,100,60,50,50,1.0
86,12.0,7.0,90,65,65,40,40,15,0.0,448,0.0,9.0,77,85,51,55,51,65,0.0
442,9.0,14.0,40,55,30,30,30,60,0.0,444,15.0,12.0,85,120,70,50,60,100,0.0
43,12.0,4.0,38,41,40,50,65,65,0.0,289,9.0,1.0,45,45,35,20,30,20,0.0
239,1.0,6.0,50,50,40,30,30,50,0.0,86,12.0,7.0,90,65,65,40,40,15,0.0
242,10.0,12.0,35,65,35,65,35,65,0.0,233,17.0,12.0,80,185,115,40,105,75,0.0
538,1.0,12.0,75,75,130,75,130,95,1.0,454,3.0,12.0,67,125,40,30,30,58,0.0
602,6.0,12.0,55,63,90,50,80,42,0.0,564,14.0,12.0,45,55,39,35,39,42,0.0
140,3.0,12.0,20,10,55,15,20,80,0.0,491,13.0,1.0,50,92,108,92,108,35,0.0
261,14.0,7.0,95,80,105,40,70,100,1.0,673,12.0,12.0,66,117,70,40,50,67,0.0
539,9.0,12.0,80,105,105,105,105,80,1.0,178,17.0,3.0,60,30,30,36,56,50,0.0
20,12.0,7.0,65,150,40,15,80,145,0.0,317,1.0,8.0,1,90,45,30,30,40,0.0
580,5.0,12.0,62,77,62,50,42,65,0.0,334,0.0,12.0,70,140,230,60,80,50,0.0
492,13.0,5.0,58,70,45,40,45,42,0.0,516,14.0,5.0,115,140,130,55,55,40,0.0
456,17.0,12.0,30,42,118,42,88,30,0.0,187,3.0,12.0,20,40,15,35,35,60,0.0
589,0.0,9.0,60,85,40,30,45,68,0.0,328,3.0,12.0,50,85,125,85,115,20,0.0
727,9.0,12.0,72,95,67,103,71,122,0.0,271,6.0,5.0,106,130,90,110,154,90,0.0
453,0.0,7.0,60,70,65,125,105,90,0.0,369,15.0,9.0,73,100,60,100,60,65,0.0
583,17.0,12.0,75,100,63,80,63,116,0.0,541,12.0,12.0,100,120,120,150,100,90,1.0
645,9.0,17.0,51,65,65,80,75,59,0.0,295,14.0,4.0,60,50,50,60,70,50,0.0
185,14.0,7.0,75,38,38,56,56,67,0.0,230,11.0,10.0,70,150,140,65,100,75,0.0
365,17.0,1.0,45,40,60,40,75,50,0.0,28,13.0,12.0,65,90,65,61,61,100,0.0
615,15.0,7.0,70,90,45,15,45,50,0.0,83,17.0,15.0,80,120,130,55,65,45,0.0
757,5.0,7.0,53,54,53,37,46,45,0.0,284,0.0,14.0,100,150,110,95,110,70,0.0
487,5.0,17.0,50,80,95,10,45,10,0.0,522,3.0,18.0,65,110,130,60,65,95,0.0
53,10.0,12.0,60,95,80,60,80,30,0.0,8,6.0,2.0,78,130,111,130,85,100,0.0
212,0.0,12.0,65,65,60,130,95,110,0.0,89,17.0,11.0,25,35,70,95,55,45,0.0
675,12.0,7.0,55,70,40,60,40,40,0.0,652,14.0,12.0,69,55,45,55,55,15,0.0
496,17.0,12.0,135,85,40,40,85,5,0.0,26,12.0,7.0,55,81,60,50,70,97,0.0
631,11.0,12.0,80,95,82,60,82,75,0.0,641,17.0,12.0,110,65,75,125,85,30,0.0
744,15.0,18.0,95,124,78,69,71,58,0.0,266,9.0,12.0,50,64,50,45,50,41,0.0
475,15.0,12.0,55,66,44,44,56,85,0.0,514,12.0,12.0,70,70,115,130,90,60,0.0
708,6.0,12.0,100,150,120,120,100,90,0.0,395,17.0,16.0,95,23,48,23,48,23,0.0
154,2.0,12.0,80,105,65,60,75,130,0.0,696,2.0,11.0,72,85,70,65,70,58,1.0
585,17.0,10.0,70,105,105,50,40,20,0.0,625,14.0,12.0,58,50,145,95,105,30,0.0
290,9.0,1.0,50,35,55,25,25,15,0.0,313,12.0,4.0,80,80,80,55,55,90,0.0
380,8.0,12.0,45,95,50,40,50,75,0.0,368,15.0,9.0,73,115,60,60,60,90,0.0
426,6.0,5.0,105,150,90,150,90,95,0.0,525,3.0,9.0,110,130,80,70,60,80,0.0
698,2.0,11.0,55,85,55,50,55,60,1.0,198,12.0,12.0,75,80,95,90,100,50,0.0
420,14.0,12.0,80,90,80,130,110,110,1.0,660,11.0,12.0,74,94,131,54,116,20,0.0
337,13.0,12.0,60,100,85,80,85,100,0.0,199,9.0,12.0,70,20,50,20,50,40,0.0
198,12.0,12.0,75,80,95,90,100,50,0.0,529,16.0,2.0,60,55,145,75,150,40,1.0
157,14.0,5.0,90,85,100,95,125,85,1.0,96,8.0,14.0,80,80,50,40,50,25,0.0
424,9.0,10.0,100,150,140,100,90,90,0.0,49,0.0,9.0,45,50,55,75,65,30,0.0
674,12.0,7.0,76,147,90,60,70,97,0.0,616,13.0,12.0,105,140,55,30,55,95,0.0
657,2.0,12.0,50,47,50,57,50,65,0.0,132,0.0,7.0,40,45,65,100,120,90,0.0
492,13.0,5.0,58,70,45,40,45,42,0.0,774,11.0,12.0,50,50,150,50,150,50,0.0
723,4.0,12.0,59,59,58,90,70,73,0.0,108,10.0,12.0,55,130,115,50,50,75,0.0
315,12.0,12.0,31,45,90,30,30,40,0.0,679,0.0,17.0,80,70,40,100,60,145,0.0
60,5.0,12.0,50,52,48,65,50,55,0.0,398,2.0,12.0,80,120,80,120,80,100,0.0
380,8.0,12.0,45,95,50,40,50,75,0.0,84,3.0,17.0,50,85,55,65,65,90,0.0
255,6.0,12.0,55,20,35,20,45,75,1.0,140,3.0,12.0,20,10,55,15,20,80,0.0
81,17.0,15.0,40,80,100,30,30,20,0.0,76,15.0,10.0,50,75,35,70,30,40,0.0
328,3.0,12.0,50,85,125,85,115,20,0.0,269,6.0,5.0,100,164,150,95,120,71,0.0
16,0.0,14.0,60,45,50,90,80,70,0.0,45,13.0,7.0,115,45,20,45,25,20,0.0
756,4.0,12.0,82,80,86,85,75,72,0.0,259,15.0,1.0,45,63,37,65,55,95,0.0
298,14.0,4.0,70,70,40,60,40,60,0.0,366,10.0,15.0,75,70,90,70,105,80,0.0
606,0.0,16.0,60,100,89,55,69,112,0.0,383,1.0,12.0,95,60,79,100,125,81,0.0
529,16.0,2.0,60,55,145,75,150,40,1.0,714,12.0,10.0,91,72,90,129,90,108,0.0
521,3.0,6.0,86,76,86,116,56,95,0.0,95,8.0,14.0,90,70,80,70,95,70,0.0
788,,,85,100,122,58,75,54,,348,14.0,12.0,45,90,20,65,20,65,0.0
420,14.0,12.0,80,90,80,130,110,110,1.0,485,5.0,12.0,57,24,86,24,86,23,0.0
557,1.0,12.0,75,75,95,75,95,113,0.0,491,13.0,1.0,50,92,108,92,108,35,0.0
132,0.0,7.0,40,45,65,100,120,90,0.0,350,10.0,12.0,70,140,70,110,65,105,0.0
511,11.0,12.0,90,92,75,92,85,60,0.0,597,9.0,12.0,75,65,55,65,55,69,0.0
32,10.0,12.0,60,90,55,90,80,110,0.0,497,17.0,7.0,40,70,40,35,40,60,0.0
639,9.0,14.0,45,30,40,105,50,20,0.0,399,2.0,7.0,70,40,50,55,50,25,0.0
529,16.0,2.0,60,55,145,75,150,40,1.0,220,17.0,14.0,50,65,90,35,35,15,0.0
684,0.0,6.0,59,74,50,35,50,35,0.0,463,8.0,7.0,30,30,42,30,42,70,0.0
117,9.0,12.0,90,55,75,60,75,30,0.0,380,8.0,12.0,45,95,50,40,50,75,0.0
471,13.0,1.0,111,83,68,92,82,39,0.0,42,6.0,12.0,95,70,73,95,90,60,0.0
754,15.0,11.0,101,72,72,99,89,29,0.0,84,3.0,17.0,50,85,55,65,65,90,0.0
429,17.0,12.0,50,150,50,150,50,150,0.0,323,16.0,16.0,50,20,40,20,40,20,0.0
108,10.0,12.0,55,130,115,50,50,75,0.0,476,14.0,4.0,65,76,84,54,96,105,0.0
555,12.0,12.0,45,45,55,45,55,63,0.0,185,14.0,7.0,75,38,38,56,56,67,0.0
422,9.0,12.0,100,100,90,150,140,90,0.0,60,5.0,12.0,50,52,48,65,50,55,0.0
729,5.0,1.0,85,56,77,50,77,78,0.0,379,8.0,12.0,86,81,97,81,107,43,0.0
242,10.0,12.0,35,65,35,65,35,65,0.0,423,9.0,12.0,100,150,90,180,160,90,0.0
585,17.0,10.0,70,105,105,50,40,20,0.0,739,4.0,12.0,54,45,47,75,98,52,0.0
6,6.0,12.0,58,64,58,80,65,80,0.0,198,12.0,12.0,75,80,95,90,100,50,0.0
58,17.0,12.0,40,45,35,40,40,90,0.0,459,17.0,12.0,60,59,85,79,105,36,0.0
279,12.0,12.0,80,120,70,110,70,80,0.0,592,0.0,14.0,103,60,126,80,126,50,0.0
311,12.0,12.0,60,130,80,60,60,70,0.0,210,14.0,12.0,55,45,45,25,25,15,0.0
594,9.0,4.0,85,105,85,40,50,40,0.0,759,15.0,4.0,42,52,67,39,56,50,0.0
589,0.0,9.0,60,85,40,30,45,68,0.0,654,8.0,6.0,55,40,50,65,85,40,0.0
259,15.0,1.0,45,63,37,65,55,95,0.0,470,14.0,12.0,76,48,48,57,62,34,0.0
126,14.0,4.0,30,40,70,70,25,60,0.0,791,,,40,30,35,45,40,55,
580,5.0,12.0,62,77,62,50,42,65,0.0,323,16.0,16.0,50,20,40,20,40,20,0.0
701,12.0,15.0,91,129,90,72,90,108,0.0,788,,,85,100,122,58,75,54,
716,6.0,7.0,100,77,77,128,128,90,0.0,704,9.0,12.0,79,100,80,110,90,121,0.0
465,12.0,12.0,60,45,70,45,90,95,0.0,589,0.0,9.0,60,85,40,30,45,68,0.0
232,17.0,16.0,80,125,75,40,95,85,0.0,222,0.0,17.0,100,70,70,65,65,45,0.0
259,15.0,1.0,45,63,37,65,55,95,0.0,755,15.0,11.0,62,48,66,59,57,49,0.0
165,6.0,12.0,106,150,70,194,120,140,0.0,381,9.0,7.0,75,125,100,70,80,45,0.0
98,15.0,10.0,30,65,100,45,25,40,0.0,311,12.0,12.0,60,130,80,60,60,70,0.0
788,,,85,100,122,58,75,54,,555,12.0,12.0,45,45,55,45,55,63,0.0
160,9.0,12.0,41,64,45,50,50,50,0.0,634,12.0,9.0,55,50,40,40,40,75,0.0
481,2.0,10.0,71,82,64,64,59,112,0.0,558,9.0,12.0,65,63,45,45,45,45,0.0
418,14.0,12.0,80,80,90,110,130,110,1.0,704,9.0,12.0,79,100,80,110,90,121,0.0
404,16.0,15.0,55,84,105,114,75,52,0.0,459,17.0,12.0,60,59,85,79,105,36,0.0
581,5.0,12.0,80,115,80,65,55,93,0.0,738,4.0,12.0,44,38,39,61,79,42,0.0
499,9.0,11.0,70,145,88,140,70,112,0.0,335,9.0,14.0,30,40,55,40,55,60,0.0
306,0.0,10.0,68,65,65,125,115,80,0.0,39,4.0,12.0,61,72,57,55,55,65,0.0
231,11.0,10.0,20,10,230,10,230,5,0.0,310,12.0,12.0,60,40,60,40,60,35,0.0
421,14.0,12.0,80,130,100,160,120,110,1.0,388,11.0,12.0,64,165,75,93,83,75,0.0
53,10.0,12.0,60,95,80,60,80,30,0.0,278,12.0,12.0,60,85,60,85,60,55,0.0
693,2.0,3.0,85,97,66,105,66,65,1.0,3,9.0,14.0,80,82,83,100,100,80,0.0
405,15.0,12.0,100,90,130,45,65,55,1.0,73,9.0,14.0,70,80,50,35,35,35,0.0
376,8.0,12.0,40,40,55,40,70,55,0.0,190,9.0,12.0,35,20,65,40,65,20,0.0
163,6.0,12.0,106,110,90,154,90,130,0.0,613,17.0,16.0,60,82,45,45,45,74,0.0
634,12.0,9.0,55,50,40,40,40,75,0.0,525,3.0,9.0,110,130,80,70,60,80,0.0
106,9.0,15.0,85,73,70,73,115,67,0.0,91,13.0,12.0,52,65,55,58,62,60,0.0
207,17.0,15.0,30,30,30,30,30,30,0.0,493,13.0,5.0,68,90,65,50,55,82,0.0
45,13.0,7.0,115,45,20,45,25,20,0.0,534,8.0,2.0,50,65,107,105,107,86,1.0
392,17.0,12.0,65,50,70,95,80,65,0.0,713,12.0,12.0,125,120,90,170,100,95,0.0
719,0.0,12.0,56,61,65,48,45,38,0.0,241,17.0,2.0,55,55,85,65,85,35,0.0
309,12.0,12.0,70,60,62,80,82,60,0.0,684,0.0,6.0,59,74,50,35,50,35,0.0
203,17.0,10.0,35,35,40,35,55,50,0.0,121,17.0,12.0,105,130,120,45,45,40,0.0
262,6.0,7.0,255,10,10,75,135,55,1.0,3,9.0,14.0,80,82,83,100,100,80,0.0
227,12.0,12.0,90,120,75,60,60,45,0.0,614,15.0,7.0,95,117,80,65,70,92,0.0
743,1.0,15.0,67,82,62,46,48,43,0.0,369,15.0,9.0,73,100,60,100,60,65,0.0
382,14.0,12.0,20,15,20,10,55,80,0.0,427,6.0,5.0,105,180,100,180,100,115,0.0
385,14.0,12.0,60,90,70,60,120,40,0.0,637,0.0,17.0,60,45,70,75,85,55,0.0
668,2.0,12.0,75,75,75,125,95,40,0.0,259,15.0,1.0,45,63,37,65,55,95,0.0
6,6.0,12.0,58,64,58,80,65,80,0.0,708,6.0,12.0,100,150,120,120,100,90,0.0
464,12.0,12.0,70,80,102,80,102,40,0.0,73,9.0,14.0,70,80,50,35,35,35,0.0
540,9.0,7.0,75,125,70,125,70,115,1.0,238,1.0,6.0,50,50,120,80,80,30,0.0
394,17.0,12.0,65,150,60,115,60,115,0.0,731,14.0,12.0,62,73,55,56,52,84,0.0
571,15.0,12.0,50,53,48,53,48,64,0.0,619,1.0,12.0,50,65,85,35,35,55,0.0
700,17.0,5.0,91,90,129,90,72,108,0.0,615,15.0,7.0,70,90,45,15,45,50,0.0
130,6.0,12.0,30,45,55,70,55,85,0.0,469,12.0,12.0,70,60,70,87,78,85,0.0
675,12.0,7.0,55,70,40,60,40,40,0.0,657,2.0,12.0,50,47,50,57,50,65,0.0
286,17.0,9.0,70,90,70,60,60,70,0.0,207,17.0,15.0,30,30,30,30,30,30,0.0
413,10.0,12.0,80,135,130,95,90,70,1.0,692,2.0,6.0,110,65,105,55,95,80,1.0
48,9.0,14.0,75,80,70,65,75,90,0.0,280,0.0,12.0,80,160,80,130,80,100,0.0
704,9.0,12.0,79,100,80,110,90,121,0.0,772,8.0,9.0,78,92,75,74,63,118,0.0
88,17.0,12.0,95,75,180,130,80,30,0.0,235,11.0,7.0,60,80,50,50,50,40,0.0
249,11.0,15.0,75,90,90,140,90,115,0.0,47,9.0,14.0,40,45,35,30,40,55,0.0
657,2.0,12.0,50,47,50,57,50,65,0.0,55,12.0,12.0,70,65,60,90,75,90,0.0
275,17.0,10.0,70,85,65,105,85,120,0.0,7,6.0,7.0,78,84,78,109,85,100,0.0
166,17.0,12.0,100,100,100,100,100,100,0.0,626,14.0,12.0,54,78,103,53,45,22,0.0
62,6.0,12.0,40,80,35,35,45,70,0.0,73,9.0,14.0,70,80,50,35,35,35,0.0
741,4.0,12.0,66,65,48,62,57,52,0.0,431,12.0,7.0,50,70,160,70,160,90,0.0
522,3.0,18.0,65,110,130,60,65,95,0.0,193,15.0,12.0,65,75,70,95,70,95,0.0
454,3.0,12.0,67,125,40,30,30,58,0.0,465,12.0,12.0,60,45,70,45,90,95,0.0
156,14.0,12.0,160,110,65,65,110,30,1.0,467,8.0,12.0,85,105,55,85,50,115,0.0
773,11.0,12.0,67,58,57,81,67,101,0.0,333,0.0,12.0,70,110,180,60,60,50,0.0
269,6.0,5.0,100,164,150,95,120,71,0.0,181,12.0,4.0,55,35,50,55,110,85,0.0
152,6.0,7.0,30,80,90,55,45,55,1.0,776,7.0,2.0,68,75,53,83,113,60,0.0
687,9.0,5.0,65,125,100,60,70,70,1.0,305,12.0,12.0,38,35,35,65,55,50,0.0
617,13.0,12.0,105,30,105,140,105,55,0.0,776,7.0,2.0,68,75,53,83,113,60,0.0
433,12.0,7.0,55,68,64,45,55,31,0.0,255,6.0,12.0,55,20,35,20,45,75,1.0
225,0.0,5.0,75,125,230,55,95,30,0.0,768,8.0,9.0,82,121,119,69,59,71,0.0
105,9.0,15.0,60,48,45,43,90,42,0.0,767,8.0,9.0,58,89,77,45,45,48,0.0
305,12.0,12.0,38,35,35,65,55,50,0.0,414,10.0,6.0,80,145,150,105,110,110,1.0
420,14.0,12.0,80,90,80,130,110,110,1.0,780,15.0,4.0,85,110,76,65,82,56,1.0
10,17.0,12.0,44,48,65,50,64,43,0.0,230,11.0,10.0,70,150,140,65,100,75,0.0
791,,,40,30,35,45,40,55,,193,15.0,12.0,65,75,70,95,70,95,0.0
200,9.0,12.0,100,50,80,60,80,50,0.0,26,12.0,7.0,55,81,60,50,70,97,0.0
734,16.0,8.0,45,22,60,27,30,29,0.0,214,12.0,12.0,60,85,42,85,42,91,0.0
125,17.0,15.0,105,125,100,60,100,100,0.0,577,10.0,17.0,76,25,45,67,55,24,0.0
76,15.0,10.0,50,75,35,70,30,40,0.0,652,14.0,12.0,69,55,45,55,55,15,0.0
593,0.0,14.0,75,80,55,25,35,35,0.0,279,12.0,12.0,80,120,70,110,70,80,0.0
490,13.0,0.0,76,65,45,92,42,91,0.0,267,9.0,2.0,70,84,70,65,70,51,0.0
589,0.0,9.0,60,85,40,30,45,68,0.0,177,17.0,3.0,85,76,64,45,55,90,0.0
631,11.0,12.0,80,95,82,60,82,75,0.0,455,17.0,12.0,97,165,60,65,50,58,0.0
627,14.0,12.0,74,108,133,83,65,32,0.0,704,9.0,12.0,79,100,80,110,90,121,0.0
640,17.0,8.0,65,40,50,125,60,30,0.0,459,17.0,12.0,60,59,85,79,105,36,0.0
219,4.0,12.0,70,80,65,90,65,85,0.0,697,2.0,11.0,92,105,90,125,90,98,1.0
141,6.0,12.0,95,125,79,60,100,81,0.0,697,2.0,11.0,92,105,90,125,90,98,1.0
205,1.0,12.0,75,55,70,55,95,110,0.0,524,3.0,7.0,75,95,125,45,75,95,0.0
713,12.0,12.0,125,120,90,170,100,95,0.0,694,10.0,7.0,58,109,112,48,48,109,1.0
147,15.0,7.0,65,65,60,110,95,130,0.0,718,0.0,12.0,71,120,95,120,95,99,0.0
193,15.0,12.0,65,75,70,95,70,95,0.0,485,5.0,12.0,57,24,86,24,86,23,0.0
555,12.0,12.0,45,45,55,45,55,63,0.0,631,11.0,12.0,80,95,82,60,82,75,0.0
130,6.0,12.0,30,45,55,70,55,85,0.0,439,3.0,12.0,53,51,53,61,56,40,0.0
